symbol,entry_dt,open,high,low,close,volume,ret_1,ret_3,ret_6,vol_60,vwap,dev_vwap,dev_vwap_z,vol_z,time_minutes,time_of_day_norm,future_ret,label_up,proba_up,exit_dt,trade_ret_raw,trade_ret,pnl_dollars,entry_price,exit_price_est
BEX,2025-11-20 19:35:00+00:00,13.596199989318848,13.675000190734863,13.596199989318848,13.619999885559082,503.0,0.012631871970067987,-0.0007336925016779849,-0.007187350430083561,8611.233333333334,17.510924185884726,-3.8909243003256435,-1.145831083832067,1.3739479278033686,1175,3.0128205128205128,-0.03961088407080293,0,0.8512990791625117,2025-11-20 20:05:00+00:00,-0.03961088407080293,-0.02,-50.0,13.619999885559082,13.3475998878479
BEX,2025-11-20 19:45:00+00:00,13.648599624633787,13.648599624633787,13.648599624633787,13.648599624633787,232.0,0.002099834017254887,-0.0300881138982112,-0.0059286176486851305,8584.216666666667,17.50918444395873,-3.8605848193249432,-1.091925927826455,1.3470117773860144,1185,3.0384615384615383,-0.030786996892169793,0,0.8285496350330497,2025-11-20 20:15:00+00:00,-0.030786996892169793,-0.02,-50.0,13.648599624633787,13.37562763214111
BEX,2025-11-20 19:50:00+00:00,13.65939998626709,13.710000038146973,13.65939998626709,13.710000038146973,852.0,0.004498660316943237,0.019323283406076808,-0.0130939629276694,7972.55,17.50291021689415,-3.792910178747178,-1.0163934741573182,0.9592144825740897,1190,3.051282051282051,-0.05835158194813472,0,0.7689785401990905,2025-11-20 20:20:00+00:00,-0.05835158194813472,-0.02,-50.0,13.710000038146973,13.435800037384032
BEX,2025-11-20 19:55:00+00:00,13.9399995803833,13.9399995803833,13.803299903869627,13.848999977111816,1437.0,0.010138580494390093,0.016813516407994777,0.01606748795540125,7833.916666666667,17.492760897846853,-3.643760920735037,-0.8917306791453651,0.8565810659011086,1195,3.0641025641025643,-0.07045276771106246,0,0.7033427382327981,2025-11-20 20:25:00+00:00,-0.07045276771106246,-0.02,-50.0,13.848999977111816,13.57201997756958
BEX,2025-11-20 20:00:00+00:00,13.725000381469728,13.725000381469728,13.169599533081056,13.3100004196167,4833.0,-0.03891974571347534,-0.024808347693485278,-0.05415002520066858,6848.633333333333,17.454047283845252,-4.144046864228553,-1.1698492819556887,0.17244475868212963,1200,3.076923076923077,-0.036063146564834225,0,0.934990300640923,2025-11-20 20:30:00+00:00,-0.036063146564834225,-0.02,-50.0,13.3100004196167,13.043800411224366
BEX,2025-11-20 20:05:00+00:00,13.279999732971191,13.279999732971191,13.047200202941896,13.047200202941896,436.0,-0.019744568624316505,-0.048344262097803736,-0.029955148569300483,6830.266666666666,17.450370772391658,-4.403170569449761,-1.289915456277618,0.1276283456739733,1205,3.08974358974359,-0.0463317652440276,0,0.8885869677137002,2025-11-20 20:35:00+00:00,-0.0463317652440276,-0.02,-50.0,13.047200202941896,12.786256198883057
BEX,2025-11-20 20:10:00+00:00,13.060099601745604,13.09000015258789,13.060099601745604,13.080499649047852,2313.0,0.0025522292589981177,-0.0554913949984881,-0.03961088407080293,6776.6,17.43111558133868,-4.350615932290829,-1.2194562114480743,0.054841440839932074,1210,3.1025641025641026,-0.04209319725183136,0,0.8546907500422061,2025-11-20 20:40:00+00:00,-0.04209319725183136,-0.02,-50.0,13.080499649047852,12.818889656066894
BEX,2025-11-20 20:15:00+00:00,13.183799743652344,13.239399909973145,13.183799743652344,13.228400230407717,441.0,0.011306951976458368,-0.006130742797627375,-0.030786996892169793,6748.85,17.427587753124467,-4.19918752271675,-1.098582534424503,-0.003432790443411494,1215,3.1153846153846154,-0.07774185867000205,0,0.8897311647247826,2025-11-20 20:45:00+00:00,-0.07774185867000205,-0.02,-50.0,13.228400230407717,12.963832225799562
BEX,2025-11-20 20:20:00+00:00,13.119999885559082,13.119999885559082,12.90999984741211,12.90999984741211,1921.0,-0.02406945491894852,-0.010515693282521332,-0.05835158194813472,6688.333333333333,17.411129348450583,-4.5011295010384735,-1.2704427018836986,-0.09200014960059527,1220,3.128205128205128,-0.039535230399148524,0,0.9426435630912907,2025-11-20 20:50:00+00:00,-0.039535230399148524,-0.02,-50.0,12.90999984741211,12.651799850463867
BEX,2025-11-20 20:25:00+00:00,12.861000061035156,12.873299598693848,12.861000061035156,12.873299598693848,724.0,-0.0028427768514357465,-0.015840377348971257,-0.07045276771106246,6572.316666666667,17.40490713913859,-4.5316075404447425,-1.2547197760133797,-0.23343765146723855,1225,3.141025641025641,-0.03684365668731049,0,0.9256573302638477,2025-11-20 20:55:00+00:00,-0.03684365668731049,-0.02,-50.0,12.873299598693848,12.61583360671997
BEX,2025-11-20 20:30:00+00:00,12.899999618530272,12.899999618530272,12.760000228881836,12.829999923706056,2311.0,-0.003363525773313336,-0.0301170436154381,-0.036063146564834225,6570.666666666667,17.384970891894252,-4.554970968188195,-1.236387389373741,-0.2878925278654441,1230,3.1538461538461537,-0.07852686678217813,0,0.8911128915042124,2025-11-20 21:00:00+00:00,-0.07852686678217813,-0.02,-50.0,12.829999923706056,12.573399925231936
BEX,2025-11-20 20:35:00+00:00,12.649999618530272,12.699899673461914,12.442700386047363,12.442700386047363,6550.0,-0.030187025717987592,-0.036196705413472086,-0.0463317652440276,6648.816666666667,17.324673591773188,-4.881973205725824,-1.4352726670962368,-0.2758146827947372,1235,3.1666666666666665,-0.09987386485458816,0,0.8941297341675394,2025-11-20 21:05:00+00:00,-0.09987386485458816,-0.02,-50.0,12.442700386047363,12.193846378326416
BEX,2025-11-20 20:40:00+00:00,12.420000076293944,12.566200256347656,12.350000381469728,12.529899597167969,47334.0,0.00700806162771439,-0.026675367794650073,-0.04209319725183136,7423.416666666667,16.936186960777828,-4.406287363609859,-1.0846423988243887,0.4476477346870499,1240,3.1794871794871793,-0.1220999087266238,0,0.916537566792384,2025-11-20 21:10:00+00:00,-0.1220999087266238,-0.02,-50.0,12.529899597167969,12.279301605224608
BEX,2025-11-20 20:45:00+00:00,12.510000228881836,12.510000228881836,12.199999809265137,12.199999809265137,5619.0,-0.026329004900996655,-0.04910367250095349,-0.07774185867000205,7103.15,16.891067339324056,-4.69106753005892,-1.3029822174650005,0.07138322881285744,1245,3.1923076923076925,-0.13688525429530618,0,0.9262018731244698,2025-11-20 21:15:00+00:00,-0.13688525429530618,-0.02,-50.0,12.199999809265137,11.955999813079833
BEX,2025-11-20 20:50:00+00:00,12.43000030517578,12.449999809265137,12.3996000289917,12.3996000289917,733.0,0.016360674003861764,-0.0034639070071955658,-0.039535230399148524,6728.266666666666,16.885492525142745,-4.485892496151045,-1.1473231309681133,-0.4082771471356967,1250,3.2051282051282053,-0.12362494378716138,0,0.9457389989285553,2025-11-20 21:20:00+00:00,-0.12362494378716138,-0.02,-50.0,12.3996000289917,12.151608028411864
BEX,2025-11-20 20:55:00+00:00,12.4399995803833,12.520000457763672,12.378199577331545,12.39900016784668,0.0,-4.8377459242021636e-05,-0.010446965540799269,-0.03684365668731049,6532.383333333333,16.885492525142745,-4.486492357296065,-1.1582306817319576,-0.7157614922918074,1255,3.217948717948718,-0.13783374177985663,0,0.9558580615525015,2025-11-20 21:25:00+00:00,-0.13783374177985663,-0.02,-50.0,12.39900016784668,12.151020164489745
BNC,2025-09-08 19:30:00+00:00,17.06999969482422,17.2185001373291,17.06999969482422,17.139999389648438,1882.0,-0.003053643954101126,-0.0034884517807870496,-0.003778002577498163,3535.1833333333334,18.233162506316734,-1.093163116668297,-0.8304126433480252,-1.0519857231849024,1170,3.0,0.024504089337809454,1,0.775437085109288,2025-09-08 20:00:00+00:00,0.024504089337809454,0.024504089337809454,61.26022334452364,17.139999389648438,17.559999465942383
BNC,2025-09-08 19:35:00+00:00,17.135000228881836,17.200000762939453,17.06999969482422,17.139999389648438,4608.0,0.0,0.000583784551766886,-0.0034884517807870496,3494.483333333333,18.213502925940006,-1.0735035362915681,-0.6777971676650167,-1.130949251707037,1175,3.0128205128205128,0.025379310897393204,1,0.7763161166181864,2025-09-08 20:05:00+00:00,0.025379310897393204,0.025379310897393204,63.448277243483005,17.139999389648438,17.575000762939457
BNC,2025-09-08 19:40:00+00:00,17.114999771118164,17.209999084472656,17.114999771118164,17.209999084472656,1857.0,0.0040839963428758175,0.0010178813180337087,0.004670165068617171,3372.366666666667,18.20628235490819,-0.9962832704355336,-0.17124126068780746,-1.4145876573402845,1180,3.0256410256410255,0.021789658335213735,1,0.831722928328921,2025-09-08 20:10:00+00:00,0.021789658335213735,0.021789658335213735,54.47414583803434,17.209999084472656,17.584999084472656
BNC,2025-09-08 19:45:00+00:00,17.2450008392334,17.2450008392334,17.2450008392334,17.2450008392334,1110.0,0.002033803406318757,0.006126105794868053,0.0026162833894116666,3235.1666666666665,18.20216564464827,-0.9571648054148731,0.08734672273067849,-1.7116960297528532,1185,3.0384615384615383,0.02522467061600442,1,0.8299027118655057,2025-09-08 20:15:00+00:00,0.02522467061600442,0.02522467061600442,63.06167654001105,17.2450008392334,17.68000030517578
BNC,2025-09-08 19:50:00+00:00,17.399999618530273,17.43000030517578,17.399999618530273,17.43000030517578,1060.0,0.010727715682187666,0.01691954059826206,0.017513202516453275,3237.0333333333333,18.19902064628191,-0.7690203411061276,1.2981945438520068,-1.6360102968654318,1190,3.051282051282051,0.021227706563774262,1,0.7850283276816644,2025-09-08 20:20:00+00:00,0.021227706563774262,0.021227706563774262,53.069266409435656,17.43000030517578,17.799999237060547
BNC,2025-09-08 19:55:00+00:00,17.420000076293945,17.43000030517578,17.350000381469727,17.350000381469727,7866.0,-0.0045897832647943115,0.008134881141474537,0.009161042803046637,3162.633333333333,18.17411232794933,-0.8241119464796043,0.8955661325601598,-1.7613864777072514,1195,3.0641025641025643,0.03746395413480741,1,0.760789410115686,2025-09-08 20:25:00+00:00,0.03746395413480741,0.03746395413480741,93.65988533701852,17.350000381469727,18.0
BNC,2025-09-09 13:30:00+00:00,17.690000534057617,17.799999237060547,17.5,17.559999465942383,12784.0,0.012103693363427315,0.018266083582457293,0.024504089337809454,3253.6666666666665,17.559999465942383,0.0,4.931257595369794,-1.479786072212259,810,2.076923076923077,0.0341685876832416,1,0.7169682436654375,2025-09-09 14:00:00+00:00,0.0341685876832416,0.0341685876832416,85.421469208104,17.559999465942383,18.15999984741211
BNC,2025-09-09 19:30:00+00:00,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,655.0,-0.005366735249325849,-0.004696015483045657,-0.0017952591825544095,2205.7833333333333,17.246431090243618,-0.566430785067837,-0.8093612452843401,-1.9288635405249914,1170,3.0,0.07074342227737418,1,0.7275261155917759,2025-09-09 20:00:00+00:00,0.07074342227737418,0.05,125.0,16.68000030517578,17.514000320434572
BNC,2025-09-09 19:35:00+00:00,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,1068.0,-0.0005995340946566285,-0.0011983497377880958,-0.00596305180322354,2192.633333333333,17.241365107763915,-0.5713650314699699,-0.8742669561293571,-1.922085040309741,1175,3.0128205128205128,0.08644865988449957,1,0.7170648136405187,2025-09-09 20:05:00+00:00,0.08644865988449957,0.05,125.0,16.670000076293945,17.503500080108644
