,equity
2025-09-22 17:35:00+00:00,105053.58641153574
2025-09-22 17:35:00+00:00,105053.58641153574
2025-09-22 17:35:00+00:00,105053.58641153574
2025-09-22 17:35:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:40:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:45:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:50:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 17:55:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:00:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:05:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:10:00+00:00,105053.58641153574
2025-09-22 18:15:00+00:00,105053.58641153574
2025-09-22 18:15:00+00:00,105053.58641153574
2025-09-22 18:15:00+00:00,105053.58641153574
2025-09-22 18:15:00+00:00,105053.58641153574
2025-09-22 18:15:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:20:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:25:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:30:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:35:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:40:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:45:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:50:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 18:55:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:00:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:05:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:10:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:15:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:20:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:25:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:30:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:35:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:40:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:45:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:50:00+00:00,105053.58641153574
2025-09-22 19:55:00+00:00,105053.58641153574
2025-09-22 19:55:00+00:00,105053.58641153574
2025-09-22 19:55:00+00:00,105053.58641153574
2025-09-22 19:55:00+00:00,105053.58641153574
2025-09-22 19:55:00+00:00,105052.08641153574
2025-09-22 19:55:00+00:00,105052.08641153574
2025-09-22 19:55:00+00:00,105052.08641153574
2025-09-22 19:55:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105052.08641153574
2025-09-23 13:30:00+00:00,105079.0456405282
2025-09-23 13:30:00+00:00,105079.0456405282
2025-09-23 13:30:00+00:00,105079.0456405282
2025-09-23 13:30:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105079.0456405282
2025-09-23 13:35:00+00:00,105078.7587929368
2025-09-23 13:35:00+00:00,105078.7587929368
2025-09-23 13:35:00+00:00,105078.7587929368
2025-09-23 13:35:00+00:00,105078.7587929368
2025-09-23 13:40:00+00:00,105078.7587929368
2025-09-23 13:40:00+00:00,105078.7587929368
2025-09-23 13:40:00+00:00,105078.7587929368
2025-09-23 13:40:00+00:00,105078.7587929368
2025-09-23 13:40:00+00:00,105079.0456405282
2025-09-23 13:40:00+00:00,105079.0456405282
2025-09-23 13:40:00+00:00,105079.0456405282
2025-09-23 13:40:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105079.0456405282
2025-09-23 13:45:00+00:00,105060.40362411737
2025-09-23 13:45:00+00:00,105060.40362411737
2025-09-23 13:45:00+00:00,105060.40362411737
2025-09-23 13:45:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105060.40362411737
2025-09-23 13:50:00+00:00,105083.06082302332
2025-09-23 13:50:00+00:00,105083.06082302332
2025-09-23 13:50:00+00:00,105083.06082302332
2025-09-23 13:50:00+00:00,105083.06082302332
2025-09-23 13:55:00+00:00,105083.06082302332
2025-09-23 13:55:00+00:00,105083.06082302332
2025-09-23 13:55:00+00:00,105083.06082302332
2025-09-23 13:55:00+00:00,105083.06082302332
2025-09-23 13:55:00+00:00,105133.5376227498
2025-09-23 13:55:00+00:00,105133.5376227498
2025-09-23 13:55:00+00:00,105133.5376227498
2025-09-23 13:55:00+00:00,105133.5376227498
2025-09-23 14:00:00+00:00,105133.5376227498
2025-09-23 14:00:00+00:00,105133.5376227498
2025-09-23 14:00:00+00:00,105133.5376227498
2025-09-23 14:00:00+00:00,105133.5376227498
2025-09-23 14:00:00+00:00,105111.16727143526
2025-09-23 14:00:00+00:00,105111.16727143526
2025-09-23 14:00:00+00:00,105111.16727143526
2025-09-23 14:00:00+00:00,105111.16727143526
2025-09-23 14:05:00+00:00,105111.16727143526
2025-09-23 14:05:00+00:00,105111.16727143526
2025-09-23 14:05:00+00:00,105111.16727143526
2025-09-23 14:05:00+00:00,105111.16727143526
2025-09-23 14:05:00+00:00,105122.06559950113
2025-09-23 14:05:00+00:00,105122.06559950113
2025-09-23 14:05:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:10:00+00:00,105122.06559950113
2025-09-23 14:15:00+00:00,105122.06559950113
2025-09-23 14:15:00+00:00,105122.06559950113
2025-09-23 14:15:00+00:00,105122.06559950113
2025-09-23 14:15:00+00:00,105122.06559950113
2025-09-23 14:15:00+00:00,105120.56559950113
2025-09-23 14:15:00+00:00,105120.56559950113
2025-09-23 14:15:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:20:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:25:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:30:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:35:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:40:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:45:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:50:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105120.56559950113
2025-09-23 14:55:00+00:00,105119.06559950113
2025-09-23 14:55:00+00:00,105119.06559950113
2025-09-23 14:55:00+00:00,105119.06559950113
2025-09-23 14:55:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105119.06559950113
2025-09-23 15:00:00+00:00,105175.61442047358
2025-09-23 15:00:00+00:00,105175.61442047358
2025-09-23 15:00:00+00:00,105175.61442047358
2025-09-23 15:05:00+00:00,105175.61442047358
2025-09-23 15:05:00+00:00,105175.61442047358
2025-09-23 15:05:00+00:00,105175.61442047358
2025-09-23 15:05:00+00:00,105175.61442047358
2025-09-23 15:05:00+00:00,105118.78012233973
2025-09-23 15:05:00+00:00,105118.78012233973
2025-09-23 15:05:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:10:00+00:00,105118.78012233973
2025-09-23 15:15:00+00:00,105118.78012233973
2025-09-23 15:15:00+00:00,105118.78012233973
2025-09-23 15:15:00+00:00,105118.78012233973
2025-09-23 15:15:00+00:00,105118.78012233973
2025-09-23 15:15:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105118.78012233973
2025-09-23 15:20:00+00:00,105103.64319378138
2025-09-23 15:20:00+00:00,105103.64319378138
2025-09-23 15:25:00+00:00,105103.64319378138
2025-09-23 15:25:00+00:00,105103.64319378138
2025-09-23 15:25:00+00:00,105103.64319378138
2025-09-23 15:25:00+00:00,105103.64319378138
2025-09-23 15:25:00+00:00,105118.78012233973
2025-09-23 15:25:00+00:00,105118.78012233973
2025-09-23 15:30:00+00:00,105118.78012233973
2025-09-23 15:30:00+00:00,105118.78012233973
2025-09-23 15:30:00+00:00,105118.78012233973
2025-09-23 15:30:00+00:00,105118.78012233973
2025-09-23 15:30:00+00:00,105174.47200113535
2025-09-23 15:30:00+00:00,105174.47200113535
2025-09-23 15:30:00+00:00,105174.47200113535
2025-09-23 15:35:00+00:00,105174.47200113535
2025-09-23 15:35:00+00:00,105174.47200113535
2025-09-23 15:35:00+00:00,105174.47200113535
2025-09-23 15:35:00+00:00,105174.47200113535
2025-09-23 15:35:00+00:00,105175.32894331217
2025-09-23 15:35:00+00:00,105175.32894331217
2025-09-23 15:35:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:40:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:45:00+00:00,105175.32894331217
2025-09-23 15:50:00+00:00,105175.32894331217
2025-09-23 15:50:00+00:00,105175.32894331217
2025-09-23 15:50:00+00:00,105175.32894331217
2025-09-23 15:50:00+00:00,105175.32894331217
2025-09-23 15:50:00+00:00,105173.82894331217
2025-09-23 15:50:00+00:00,105173.82894331217
2025-09-23 15:50:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 15:55:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:00:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:05:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:10:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:15:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:20:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:25:00+00:00,105173.82894331217
2025-09-23 16:30:00+00:00,105173.82894331217
2025-09-23 16:30:00+00:00,105173.82894331217
2025-09-23 16:30:00+00:00,105173.82894331217
2025-09-23 16:30:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:35:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:40:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:45:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:50:00+00:00,105173.82894331217
2025-09-23 16:55:00+00:00,105173.82894331217
2025-09-23 16:55:00+00:00,105173.82894331217
2025-09-23 16:55:00+00:00,105173.82894331217
2025-09-23 16:55:00+00:00,105173.82894331217
2025-09-23 16:55:00+00:00,105173.82894331217
2025-09-23 17:00:00+00:00,105173.82894331217
2025-09-23 17:00:00+00:00,105173.82894331217
2025-09-23 17:00:00+00:00,105173.82894331217
2025-09-23 17:00:00+00:00,105173.82894331217
2025-09-23 17:00:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:05:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:10:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:15:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:20:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:25:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:30:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:35:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:40:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:45:00+00:00,105173.82894331217
2025-09-23 17:50:00+00:00,105173.82894331217
2025-09-23 17:50:00+00:00,105173.82894331217
2025-09-23 17:50:00+00:00,105173.82894331217
2025-09-23 17:50:00+00:00,105173.82894331217
2025-09-23 17:50:00+00:00,105173.82894331217
